event_type,event_payload
player_rolls_dice,"{""gameId"": 201, ""playerId"": 12, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 201, ""playerId"": 8, ""roll"": 4}"
game_started,"{""gameId"": 202}"
player_joins_game,"{""gameId"": 202, ""playerId"": 8}"
player_joins_game,"{""gameId"": 202, ""playerId"": 14}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 8, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 14, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 8, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 14, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 8, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 14, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 8, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 14, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 8, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 14, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 8, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 14, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 8, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 14, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 8, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 14, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 8, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 14, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 8, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 14, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 8, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 14, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 8, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 14, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 8, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 14, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 8, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 14, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 8, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 14, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 8, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 14, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 8, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 14, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 8, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 14, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 8, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 14, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 8, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 202, ""playerId"": 14, ""roll"": 3}"
game_started,"{""gameId"": 203}"
player_joins_game,"{""gameId"": 203, ""playerId"": 10}"
player_joins_game,"{""gameId"": 203, ""playerId"": 20}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 10, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 203, ""playerId"": 20, ""roll"": 5}"
game_started,"{""gameId"": 204}"
player_joins_game,"{""gameId"": 204, ""playerId"": 6}"
player_joins_game,"{""gameId"": 204, ""playerId"": 12}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 6, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 204, ""playerId"": 12, ""roll"": 5}"
game_started,"{""gameId"": 205}"
player_joins_game,"{""gameId"": 205, ""playerId"": 9}"
player_joins_game,"{""gameId"": 205, ""playerId"": 12}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 12, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 205, ""playerId"": 9, ""roll"": 1}"
game_started,"{""gameId"": 206}"
player_joins_game,"{""gameId"": 206, ""playerId"": 10}"
player_joins_game,"{""gameId"": 206, ""playerId"": 20}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 10, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 20, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 10, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 20, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 10, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 20, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 10, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 20, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 10, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 20, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 10, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 20, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 10, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 20, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 10, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 20, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 10, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 20, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 10, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 20, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 10, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 20, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 10, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 20, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 10, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 20, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 10, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 20, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 10, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 20, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 10, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 20, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 10, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 20, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 10, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 20, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 10, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 20, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 10, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 20, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 10, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 20, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 206, ""playerId"": 10, ""roll"": 3}"
game_started,"{""gameId"": 207}"
player_joins_game,"{""gameId"": 207, ""playerId"": 6}"
player_joins_game,"{""gameId"": 207, ""playerId"": 12}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 6, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 12, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 6, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 12, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 6, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 12, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 6, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 12, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 6, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 12, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 6, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 12, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 6, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 12, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 6, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 12, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 6, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 12, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 6, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 12, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 6, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 12, ""roll"": 4}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 6, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 12, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 6, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 12, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 6, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 12, ""roll"": 3}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 6, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 12, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 6, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 12, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 6, ""roll"": 2}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 12, ""roll"": 6}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 6, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 12, ""roll"": 1}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 6, ""roll"": 5}"
player_rolls_dice,"{""gameId"": 207, ""playerId"": 12, ""roll"": 1}"
